doc_key,url_bucket,url_docname,source_url,matched_current_doc_keys,program_key,program_name,doc_label,output_path,raw_json_path,local_path
380de9618586a0ca6c81a4e982b41c2acf829a12,2017,Plan_BMed_de.pdf,https://cdn.unifr.ch/scimed/plans/2017/Plan_BMed_de.pdf,f0cae358bc9981d3b1d0e9295073a50fcc1be852,|bachelor|150|physics,Physics,Hauptfach&nbsp;Humanmedizin,scrapy_crawler\outputs\parsed_fulltext_docling_new\380de9618586a0ca6c81a4e982b41c2acf829a12.txt,scrapy_crawler\outputs\parsed_fulltext_docling_new\_raw_docling_json\380de9618586a0ca6c81a4e982b41c2acf829a12.json,C:\Users\Sara\OneDrive\Uni\Bachelor thesis\BA_Thesis_Dev\scrapy_crawler\outputs\pdfs\UNK_Bachelor_150_Physics_Hauptfach_nbsp_Humanmedizin_380de9618586a0ca6c81a4e982b41c2acf829a12.pdf
7e81f4b78920d884ef23a1fa5f43ed928af63674,2018,Plan_BMed_de.pdf,https://cdn.unifr.ch/scimed/plans/2018/Plan_BMed_de.pdf,f0cae358bc9981d3b1d0e9295073a50fcc1be852,|bachelor|150|physics,Physics,Hauptfach&nbsp;Humanmedizin,scrapy_crawler\outputs\parsed_fulltext_docling_new\7e81f4b78920d884ef23a1fa5f43ed928af63674.txt,scrapy_crawler\outputs\parsed_fulltext_docling_new\_raw_docling_json\7e81f4b78920d884ef23a1fa5f43ed928af63674.json,C:\Users\Sara\OneDrive\Uni\Bachelor thesis\BA_Thesis_Dev\scrapy_crawler\outputs\pdfs\UNK_Bachelor_150_Physics_Hauptfach_nbsp_Humanmedizin_7e81f4b78920d884ef23a1fa5f43ed928af63674.pdf
9adb46b5d12b447c79bc2f9264d7b87c7588e7bb,2019,Plan_BMed_de.pdf,https://cdn.unifr.ch/scimed/plans/2019/Plan_BMed_de.pdf,f0cae358bc9981d3b1d0e9295073a50fcc1be852,|bachelor|150|physics,Physics,Hauptfach&nbsp;Humanmedizin,scrapy_crawler\outputs\parsed_fulltext_docling_new\9adb46b5d12b447c79bc2f9264d7b87c7588e7bb.txt,scrapy_crawler\outputs\parsed_fulltext_docling_new\_raw_docling_json\9adb46b5d12b447c79bc2f9264d7b87c7588e7bb.json,C:\Users\Sara\OneDrive\Uni\Bachelor thesis\BA_Thesis_Dev\scrapy_crawler\outputs\pdfs\UNK_Bachelor_150_Physics_Hauptfach_nbsp_Humanmedizin_9adb46b5d12b447c79bc2f9264d7b87c7588e7bb.pdf
0ac570224a19db66af2fcbd7bb91ebe8754e5983,2020,Plan_BMed_de.pdf,https://cdn.unifr.ch/scimed/plans/2020/Plan_BMed_de.pdf?time=100,f0cae358bc9981d3b1d0e9295073a50fcc1be852,|bachelor|150|physics,Physics,Hauptfach&nbsp;Humanmedizin,scrapy_crawler\outputs\parsed_fulltext_docling_new\0ac570224a19db66af2fcbd7bb91ebe8754e5983.txt,scrapy_crawler\outputs\parsed_fulltext_docling_new\_raw_docling_json\0ac570224a19db66af2fcbd7bb91ebe8754e5983.json,C:\Users\Sara\OneDrive\Uni\Bachelor thesis\BA_Thesis_Dev\scrapy_crawler\outputs\pdfs\UNK_Bachelor_150_Physics_Hauptfach_nbsp_Humanmedizin_0ac570224a19db66af2fcbd7bb91ebe8754e5983.pdf
0015af61cd69636d1605ce5790216572fb892cd9,2021,Plan_BMed_de.pdf,https://cdn.unifr.ch/scimed/plans/2021/Plan_BMed_de.pdf?time=101,f0cae358bc9981d3b1d0e9295073a50fcc1be852,|bachelor|150|physics,Physics,Hauptfach&nbsp;Humanmedizin,scrapy_crawler\outputs\parsed_fulltext_docling_new\0015af61cd69636d1605ce5790216572fb892cd9.txt,scrapy_crawler\outputs\parsed_fulltext_docling_new\_raw_docling_json\0015af61cd69636d1605ce5790216572fb892cd9.json,C:\Users\Sara\OneDrive\Uni\Bachelor thesis\BA_Thesis_Dev\scrapy_crawler\outputs\pdfs\UNK_Bachelor_150_Physics_Hauptfach_nbsp_Humanmedizin_0015af61cd69636d1605ce5790216572fb892cd9.pdf
6a7db52acaa7277aedc80bf3f189668ea79a6d6b,2022,Plan_BMed_de.pdf,https://cdn.unifr.ch/scimed/plans/2022/Plan_BMed_de.pdf,f0cae358bc9981d3b1d0e9295073a50fcc1be852,|bachelor|150|physics,Physics,Hauptfach&nbsp;Humanmedizin,scrapy_crawler\outputs\parsed_fulltext_docling_new\6a7db52acaa7277aedc80bf3f189668ea79a6d6b.txt,scrapy_crawler\outputs\parsed_fulltext_docling_new\_raw_docling_json\6a7db52acaa7277aedc80bf3f189668ea79a6d6b.json,C:\Users\Sara\OneDrive\Uni\Bachelor thesis\BA_Thesis_Dev\scrapy_crawler\outputs\pdfs\UNK_Bachelor_150_Physics_Hauptfach_nbsp_Humanmedizin_6a7db52acaa7277aedc80bf3f189668ea79a6d6b.pdf
0a2c7c9d259850fc5345194d231d620f8a17d121,2023,Plan_BMed_de.pdf,https://cdn.unifr.ch/scimed/plans/2023/Plan_BMed_de.pdf,f0cae358bc9981d3b1d0e9295073a50fcc1be852,|bachelor|150|physics,Physics,Hauptfach&nbsp;Humanmedizin,scrapy_crawler\outputs\parsed_fulltext_docling_new\0a2c7c9d259850fc5345194d231d620f8a17d121.txt,scrapy_crawler\outputs\parsed_fulltext_docling_new\_raw_docling_json\0a2c7c9d259850fc5345194d231d620f8a17d121.json,C:\Users\Sara\OneDrive\Uni\Bachelor thesis\BA_Thesis_Dev\scrapy_crawler\outputs\pdfs\UNK_Bachelor_150_Physics_Hauptfach_nbsp_Humanmedizin_0a2c7c9d259850fc5345194d231d620f8a17d121.pdf
9f6af79dc1654ab0beb3a4075894e0b5d66ec64d,2024,Plan_BMed_de.pdf,https://cdn.unifr.ch/scimed/plans/2024/Plan_BMed_de.pdf,f0cae358bc9981d3b1d0e9295073a50fcc1be852,|bachelor|150|physics,Physics,Hauptfach&nbsp;Humanmedizin,scrapy_crawler\outputs\parsed_fulltext_docling_new\9f6af79dc1654ab0beb3a4075894e0b5d66ec64d.txt,scrapy_crawler\outputs\parsed_fulltext_docling_new\_raw_docling_json\9f6af79dc1654ab0beb3a4075894e0b5d66ec64d.json,C:\Users\Sara\OneDrive\Uni\Bachelor thesis\BA_Thesis_Dev\scrapy_crawler\outputs\pdfs\UNK_Bachelor_150_Physics_Hauptfach_nbsp_Humanmedizin_9f6af79dc1654ab0beb3a4075894e0b5d66ec64d.pdf
a546338c68299257a1644a9813c10345729e6781,2017,Plan_BMed_fr.pdf,https://cdn.unifr.ch/scimed/plans/2017/Plan_BMed_fr.pdf,98523fa3011252fe19c370adf0a0b58885e9443a,|bachelor|150|physics,Physics,Branche principale&nbsp;médecine humaine,scrapy_crawler\outputs\parsed_fulltext_docling_new\a546338c68299257a1644a9813c10345729e6781.txt,scrapy_crawler\outputs\parsed_fulltext_docling_new\_raw_docling_json\a546338c68299257a1644a9813c10345729e6781.json,C:\Users\Sara\OneDrive\Uni\Bachelor thesis\BA_Thesis_Dev\scrapy_crawler\outputs\pdfs\UNK_Bachelor_150_Physics_Branche_principale_nbsp_m_decine_humaine_a546338c68299257a1644a9813c10345729e6781.pdf
1b87e4b13078de768ede78cec8faf5f22c8e7dcf,2018,Plan_BMed_fr.pdf,https://cdn.unifr.ch/scimed/plans/2018/Plan_BMed_fr.pdf,98523fa3011252fe19c370adf0a0b58885e9443a,|bachelor|150|physics,Physics,Branche principale&nbsp;médecine humaine,scrapy_crawler\outputs\parsed_fulltext_docling_new\1b87e4b13078de768ede78cec8faf5f22c8e7dcf.txt,scrapy_crawler\outputs\parsed_fulltext_docling_new\_raw_docling_json\1b87e4b13078de768ede78cec8faf5f22c8e7dcf.json,C:\Users\Sara\OneDrive\Uni\Bachelor thesis\BA_Thesis_Dev\scrapy_crawler\outputs\pdfs\UNK_Bachelor_150_Physics_Branche_principale_nbsp_m_decine_humaine_1b87e4b13078de768ede78cec8faf5f22c8e7dcf.pdf
b52839661b0977da5909ca30c385a2b44a99bdb9,2019,Plan_BMed_fr.pdf,https://cdn.unifr.ch/scimed/plans/2019/Plan_BMed_fr.pdf,98523fa3011252fe19c370adf0a0b58885e9443a,|bachelor|150|physics,Physics,Branche principale&nbsp;médecine humaine,scrapy_crawler\outputs\parsed_fulltext_docling_new\b52839661b0977da5909ca30c385a2b44a99bdb9.txt,scrapy_crawler\outputs\parsed_fulltext_docling_new\_raw_docling_json\b52839661b0977da5909ca30c385a2b44a99bdb9.json,C:\Users\Sara\OneDrive\Uni\Bachelor thesis\BA_Thesis_Dev\scrapy_crawler\outputs\pdfs\UNK_Bachelor_150_Physics_Branche_principale_nbsp_m_decine_humaine_b52839661b0977da5909ca30c385a2b44a99bdb9.pdf
025716ccd30f8a71097c5a4fe4dea1989ee9d22e,2020,Plan_BMed_fr.pdf,https://cdn.unifr.ch/scimed/plans/2020/Plan_BMed_fr.pdf,98523fa3011252fe19c370adf0a0b58885e9443a,|bachelor|150|physics,Physics,Branche principale&nbsp;médecine humaine,scrapy_crawler\outputs\parsed_fulltext_docling_new\025716ccd30f8a71097c5a4fe4dea1989ee9d22e.txt,scrapy_crawler\outputs\parsed_fulltext_docling_new\_raw_docling_json\025716ccd30f8a71097c5a4fe4dea1989ee9d22e.json,C:\Users\Sara\OneDrive\Uni\Bachelor thesis\BA_Thesis_Dev\scrapy_crawler\outputs\pdfs\UNK_Bachelor_150_Physics_Branche_principale_nbsp_m_decine_humaine_025716ccd30f8a71097c5a4fe4dea1989ee9d22e.pdf
91c30498bab39523f321181f4fc8a441b1497d0a,2021,Plan_BMed_fr.pdf,https://cdn.unifr.ch/scimed/plans/2021/Plan_BMed_fr.pdf,98523fa3011252fe19c370adf0a0b58885e9443a,|bachelor|150|physics,Physics,Branche principale&nbsp;médecine humaine,scrapy_crawler\outputs\parsed_fulltext_docling_new\91c30498bab39523f321181f4fc8a441b1497d0a.txt,scrapy_crawler\outputs\parsed_fulltext_docling_new\_raw_docling_json\91c30498bab39523f321181f4fc8a441b1497d0a.json,C:\Users\Sara\OneDrive\Uni\Bachelor thesis\BA_Thesis_Dev\scrapy_crawler\outputs\pdfs\UNK_Bachelor_150_Physics_Branche_principale_nbsp_m_decine_humaine_91c30498bab39523f321181f4fc8a441b1497d0a.pdf
ed0f462465487c132d3cee61112fb64d2754955f,2022,Plan_BMed_fr.pdf,https://cdn.unifr.ch/scimed/plans/2022/Plan_BMed_fr.pdf,98523fa3011252fe19c370adf0a0b58885e9443a,|bachelor|150|physics,Physics,Branche principale&nbsp;médecine humaine,scrapy_crawler\outputs\parsed_fulltext_docling_new\ed0f462465487c132d3cee61112fb64d2754955f.txt,scrapy_crawler\outputs\parsed_fulltext_docling_new\_raw_docling_json\ed0f462465487c132d3cee61112fb64d2754955f.json,C:\Users\Sara\OneDrive\Uni\Bachelor thesis\BA_Thesis_Dev\scrapy_crawler\outputs\pdfs\UNK_Bachelor_150_Physics_Branche_principale_nbsp_m_decine_humaine_ed0f462465487c132d3cee61112fb64d2754955f.pdf
4d06df99baefa0471159f98a162d32ebb6dd276c,2023,Plan_BMed_fr.pdf,https://cdn.unifr.ch/scimed/plans/2023/Plan_BMed_fr.pdf,98523fa3011252fe19c370adf0a0b58885e9443a,|bachelor|150|physics,Physics,Branche principale&nbsp;médecine humaine,scrapy_crawler\outputs\parsed_fulltext_docling_new\4d06df99baefa0471159f98a162d32ebb6dd276c.txt,scrapy_crawler\outputs\parsed_fulltext_docling_new\_raw_docling_json\4d06df99baefa0471159f98a162d32ebb6dd276c.json,C:\Users\Sara\OneDrive\Uni\Bachelor thesis\BA_Thesis_Dev\scrapy_crawler\outputs\pdfs\UNK_Bachelor_150_Physics_Branche_principale_nbsp_m_decine_humaine_4d06df99baefa0471159f98a162d32ebb6dd276c.pdf
7723ddadc7ad1abe0a2d27ff8b962630de7a5e64,2024,Plan_BMed_fr.pdf,https://cdn.unifr.ch/scimed/plans/2024/Plan_BMed_fr.pdf,98523fa3011252fe19c370adf0a0b58885e9443a,|bachelor|150|physics,Physics,Branche principale&nbsp;médecine humaine,scrapy_crawler\outputs\parsed_fulltext_docling_new\7723ddadc7ad1abe0a2d27ff8b962630de7a5e64.txt,scrapy_crawler\outputs\parsed_fulltext_docling_new\_raw_docling_json\7723ddadc7ad1abe0a2d27ff8b962630de7a5e64.json,C:\Users\Sara\OneDrive\Uni\Bachelor thesis\BA_Thesis_Dev\scrapy_crawler\outputs\pdfs\UNK_Bachelor_150_Physics_Branche_principale_nbsp_m_decine_humaine_7723ddadc7ad1abe0a2d27ff8b962630de7a5e64.pdf
46a08621bc68418bd00f2dc1227a8f6de32ca30c,2019,Plan_BSc-MSc_MA_de.pdf,https://cdn.unifr.ch/scimed/plans/2019/Plan_BSc-MSc_MA_de.pdf,4f84e79657f69dbff1efa63e7fd0f5bb75357086,|bachelor|150|physics,Physics,Hauptfach Mathematik,scrapy_crawler\outputs\parsed_fulltext_docling_new\46a08621bc68418bd00f2dc1227a8f6de32ca30c.txt,scrapy_crawler\outputs\parsed_fulltext_docling_new\_raw_docling_json\46a08621bc68418bd00f2dc1227a8f6de32ca30c.json,C:\Users\Sara\OneDrive\Uni\Bachelor thesis\BA_Thesis_Dev\scrapy_crawler\outputs\pdfs\UNK_Bachelor_150_Physics_Hauptfach_Mathematik_46a08621bc68418bd00f2dc1227a8f6de32ca30c.pdf
07b69352fa2041a9b28418aa9a7bc3df64d1f9d8,2020,Plan_BSc-MSc_MA_de.pdf,https://cdn.unifr.ch/scimed/plans/2020/Plan_BSc-MSc_MA_de.pdf?time=100,4f84e79657f69dbff1efa63e7fd0f5bb75357086,|bachelor|150|physics,Physics,Hauptfach Mathematik,scrapy_crawler\outputs\parsed_fulltext_docling_new\07b69352fa2041a9b28418aa9a7bc3df64d1f9d8.txt,scrapy_crawler\outputs\parsed_fulltext_docling_new\_raw_docling_json\07b69352fa2041a9b28418aa9a7bc3df64d1f9d8.json,C:\Users\Sara\OneDrive\Uni\Bachelor thesis\BA_Thesis_Dev\scrapy_crawler\outputs\pdfs\UNK_Bachelor_150_Physics_Hauptfach_Mathematik_07b69352fa2041a9b28418aa9a7bc3df64d1f9d8.pdf
4b530029b2968ed0836222d1b16dff91b0fd13b0,2021,Plan_BSc-MSc_MA_de.pdf,https://cdn.unifr.ch/scimed/plans/2021/Plan_BSc-MSc_MA_de.pdf,4f84e79657f69dbff1efa63e7fd0f5bb75357086,|bachelor|150|physics,Physics,Hauptfach Mathematik,scrapy_crawler\outputs\parsed_fulltext_docling_new\4b530029b2968ed0836222d1b16dff91b0fd13b0.txt,scrapy_crawler\outputs\parsed_fulltext_docling_new\_raw_docling_json\4b530029b2968ed0836222d1b16dff91b0fd13b0.json,C:\Users\Sara\OneDrive\Uni\Bachelor thesis\BA_Thesis_Dev\scrapy_crawler\outputs\pdfs\UNK_Bachelor_150_Physics_Hauptfach_Mathematik_4b530029b2968ed0836222d1b16dff91b0fd13b0.pdf
47189acefe8e4984b58a8b18ebef3619c0831e54,2022,Plan_BSc-MSc_MA_de.pdf,https://cdn.unifr.ch/scimed/plans/2022/Plan_BSc-MSc_MA_de.pdf,4f84e79657f69dbff1efa63e7fd0f5bb75357086,|bachelor|150|physics,Physics,Hauptfach Mathematik,scrapy_crawler\outputs\parsed_fulltext_docling_new\47189acefe8e4984b58a8b18ebef3619c0831e54.txt,scrapy_crawler\outputs\parsed_fulltext_docling_new\_raw_docling_json\47189acefe8e4984b58a8b18ebef3619c0831e54.json,C:\Users\Sara\OneDrive\Uni\Bachelor thesis\BA_Thesis_Dev\scrapy_crawler\outputs\pdfs\UNK_Bachelor_150_Physics_Hauptfach_Mathematik_47189acefe8e4984b58a8b18ebef3619c0831e54.pdf
78ab97eaed6a6513ab26e8f97157849a2db014a5,2023,Plan_BSc-MSc_MA_de.pdf,https://cdn.unifr.ch/scimed/plans/2023/Plan_BSc-MSc_MA_de.pdf,4f84e79657f69dbff1efa63e7fd0f5bb75357086,|bachelor|150|physics,Physics,Hauptfach Mathematik,scrapy_crawler\outputs\parsed_fulltext_docling_new\78ab97eaed6a6513ab26e8f97157849a2db014a5.txt,scrapy_crawler\outputs\parsed_fulltext_docling_new\_raw_docling_json\78ab97eaed6a6513ab26e8f97157849a2db014a5.json,C:\Users\Sara\OneDrive\Uni\Bachelor thesis\BA_Thesis_Dev\scrapy_crawler\outputs\pdfs\UNK_Bachelor_150_Physics_Hauptfach_Mathematik_78ab97eaed6a6513ab26e8f97157849a2db014a5.pdf
87237db69998265def888e92c3e429f376a6053e,2024,Plan_BSc-MSc_MA_de.pdf,https://cdn.unifr.ch/scimed/plans/2024/Plan_BSc-MSc_MA_de.pdf,4f84e79657f69dbff1efa63e7fd0f5bb75357086,|bachelor|150|physics,Physics,Hauptfach Mathematik,scrapy_crawler\outputs\parsed_fulltext_docling_new\87237db69998265def888e92c3e429f376a6053e.txt,scrapy_crawler\outputs\parsed_fulltext_docling_new\_raw_docling_json\87237db69998265def888e92c3e429f376a6053e.json,C:\Users\Sara\OneDrive\Uni\Bachelor thesis\BA_Thesis_Dev\scrapy_crawler\outputs\pdfs\UNK_Bachelor_150_Physics_Hauptfach_Mathematik_87237db69998265def888e92c3e429f376a6053e.pdf
b485e065e7a43c5000f1bd6a4dd958e1fec8a5cc,2019,Plan_BSc-MSc_MA_fr.pdf,https://cdn.unifr.ch/scimed/plans/2019/Plan_BSc-MSc_MA_fr.pdf,c4ecdd60b99307be0f26933f9c95e22274b05c90,|bachelor|150|physics,Physics,Branche principale en mathématiques,scrapy_crawler\outputs\parsed_fulltext_docling_new\b485e065e7a43c5000f1bd6a4dd958e1fec8a5cc.txt,scrapy_crawler\outputs\parsed_fulltext_docling_new\_raw_docling_json\b485e065e7a43c5000f1bd6a4dd958e1fec8a5cc.json,C:\Users\Sara\OneDrive\Uni\Bachelor thesis\BA_Thesis_Dev\scrapy_crawler\outputs\pdfs\UNK_Bachelor_150_Physics_Branche_principale_en_math_matiques_b485e065e7a43c5000f1bd6a4dd958e1fec8a5cc.pdf
51467a1636991e4bac1c8e820447daf933d56a10,2020,Plan_BSc-MSc_MA_fr.pdf,https://cdn.unifr.ch/scimed/plans/2020/Plan_BSc-MSc_MA_fr.pdf,c4ecdd60b99307be0f26933f9c95e22274b05c90,|bachelor|150|physics,Physics,Branche principale en mathématiques,scrapy_crawler\outputs\parsed_fulltext_docling_new\51467a1636991e4bac1c8e820447daf933d56a10.txt,scrapy_crawler\outputs\parsed_fulltext_docling_new\_raw_docling_json\51467a1636991e4bac1c8e820447daf933d56a10.json,C:\Users\Sara\OneDrive\Uni\Bachelor thesis\BA_Thesis_Dev\scrapy_crawler\outputs\pdfs\UNK_Bachelor_150_Physics_Branche_principale_en_math_matiques_51467a1636991e4bac1c8e820447daf933d56a10.pdf
a33a092598898cfb7b7794a5cd7aa52a385c90b7,2021,Plan_BSc-MSc_MA_fr.pdf,https://cdn.unifr.ch/scimed/plans/2021/Plan_BSc-MSc_MA_fr.pdf?time=100,c4ecdd60b99307be0f26933f9c95e22274b05c90,|bachelor|150|physics,Physics,Branche principale en mathématiques,scrapy_crawler\outputs\parsed_fulltext_docling_new\a33a092598898cfb7b7794a5cd7aa52a385c90b7.txt,scrapy_crawler\outputs\parsed_fulltext_docling_new\_raw_docling_json\a33a092598898cfb7b7794a5cd7aa52a385c90b7.json,C:\Users\Sara\OneDrive\Uni\Bachelor thesis\BA_Thesis_Dev\scrapy_crawler\outputs\pdfs\UNK_Bachelor_150_Physics_Branche_principale_en_math_matiques_a33a092598898cfb7b7794a5cd7aa52a385c90b7.pdf
32bfb78485e286034aad9a37560bf683691e0590,2022,Plan_BSc-MSc_MA_fr.pdf,https://cdn.unifr.ch/scimed/plans/2022/Plan_BSc-MSc_MA_fr.pdf,c4ecdd60b99307be0f26933f9c95e22274b05c90,|bachelor|150|physics,Physics,Branche principale en mathématiques,scrapy_crawler\outputs\parsed_fulltext_docling_new\32bfb78485e286034aad9a37560bf683691e0590.txt,scrapy_crawler\outputs\parsed_fulltext_docling_new\_raw_docling_json\32bfb78485e286034aad9a37560bf683691e0590.json,C:\Users\Sara\OneDrive\Uni\Bachelor thesis\BA_Thesis_Dev\scrapy_crawler\outputs\pdfs\UNK_Bachelor_150_Physics_Branche_principale_en_math_matiques_32bfb78485e286034aad9a37560bf683691e0590.pdf
4ecee7aa6b0509657ffe817ec37ba040e4c3f23c,2023,Plan_BSc-MSc_MA_fr.pdf,https://cdn.unifr.ch/scimed/plans/2023/Plan_BSc-MSc_MA_fr.pdf,c4ecdd60b99307be0f26933f9c95e22274b05c90,|bachelor|150|physics,Physics,Branche principale en mathématiques,scrapy_crawler\outputs\parsed_fulltext_docling_new\4ecee7aa6b0509657ffe817ec37ba040e4c3f23c.txt,scrapy_crawler\outputs\parsed_fulltext_docling_new\_raw_docling_json\4ecee7aa6b0509657ffe817ec37ba040e4c3f23c.json,C:\Users\Sara\OneDrive\Uni\Bachelor thesis\BA_Thesis_Dev\scrapy_crawler\outputs\pdfs\UNK_Bachelor_150_Physics_Branche_principale_en_math_matiques_4ecee7aa6b0509657ffe817ec37ba040e4c3f23c.pdf
a70aab4718be92331ee15e5ee0e4395511be32c3,2024,Plan_BSc-MSc_MA_fr.pdf,https://cdn.unifr.ch/scimed/plans/2024/Plan_BSc-MSc_MA_fr.pdf,c4ecdd60b99307be0f26933f9c95e22274b05c90,|bachelor|150|physics,Physics,Branche principale en mathématiques,scrapy_crawler\outputs\parsed_fulltext_docling_new\a70aab4718be92331ee15e5ee0e4395511be32c3.txt,scrapy_crawler\outputs\parsed_fulltext_docling_new\_raw_docling_json\a70aab4718be92331ee15e5ee0e4395511be32c3.json,C:\Users\Sara\OneDrive\Uni\Bachelor thesis\BA_Thesis_Dev\scrapy_crawler\outputs\pdfs\UNK_Bachelor_150_Physics_Branche_principale_en_math_matiques_a70aab4718be92331ee15e5ee0e4395511be32c3.pdf
ae2e327eb578b08e6873c3b55b142271f5901483,2017,Plan_BSc_BC_de.pdf,https://cdn.unifr.ch/scimed/plans/2017/Plan_BSc_BC_de.pdf,d4050b2ddc23f73334f382f3a592c138d928659d,|bachelor|150|physics,Physics,Hauptfach Biochemie,scrapy_crawler\outputs\parsed_fulltext_docling_new\ae2e327eb578b08e6873c3b55b142271f5901483.txt,scrapy_crawler\outputs\parsed_fulltext_docling_new\_raw_docling_json\ae2e327eb578b08e6873c3b55b142271f5901483.json,C:\Users\Sara\OneDrive\Uni\Bachelor thesis\BA_Thesis_Dev\scrapy_crawler\outputs\pdfs\UNK_Bachelor_150_Physics_Hauptfach_Biochemie_ae2e327eb578b08e6873c3b55b142271f5901483.pdf
d6e6f874c83080e3da518f2420aa11dd7474c6b9,2018,Plan_BSc_BC_de.pdf,https://cdn.unifr.ch/scimed/plans/2018/Plan_BSc_BC_de.pdf,d4050b2ddc23f73334f382f3a592c138d928659d,|bachelor|150|physics,Physics,Hauptfach Biochemie,scrapy_crawler\outputs\parsed_fulltext_docling_new\d6e6f874c83080e3da518f2420aa11dd7474c6b9.txt,scrapy_crawler\outputs\parsed_fulltext_docling_new\_raw_docling_json\d6e6f874c83080e3da518f2420aa11dd7474c6b9.json,C:\Users\Sara\OneDrive\Uni\Bachelor thesis\BA_Thesis_Dev\scrapy_crawler\outputs\pdfs\UNK_Bachelor_150_Physics_Hauptfach_Biochemie_d6e6f874c83080e3da518f2420aa11dd7474c6b9.pdf
79e1214640a026f9b1b99ea33fbacb077c9b03c0,2019,Plan_BSc_BC_de.pdf,https://cdn.unifr.ch/scimed/plans/2019/Plan_BSc_BC_de.pdf,d4050b2ddc23f73334f382f3a592c138d928659d,|bachelor|150|physics,Physics,Hauptfach Biochemie,scrapy_crawler\outputs\parsed_fulltext_docling_new\79e1214640a026f9b1b99ea33fbacb077c9b03c0.txt,scrapy_crawler\outputs\parsed_fulltext_docling_new\_raw_docling_json\79e1214640a026f9b1b99ea33fbacb077c9b03c0.json,C:\Users\Sara\OneDrive\Uni\Bachelor thesis\BA_Thesis_Dev\scrapy_crawler\outputs\pdfs\UNK_Bachelor_150_Physics_Hauptfach_Biochemie_79e1214640a026f9b1b99ea33fbacb077c9b03c0.pdf
5130b38557d6953c98badfe4b46f76175c9c1a3f,2020,Plan_BSc_BC_de.pdf,https://cdn.unifr.ch/scimed/plans/2020/Plan_BSc_BC_de.pdf?time=100,d4050b2ddc23f73334f382f3a592c138d928659d,|bachelor|150|physics,Physics,Hauptfach Biochemie,scrapy_crawler\outputs\parsed_fulltext_docling_new\5130b38557d6953c98badfe4b46f76175c9c1a3f.txt,scrapy_crawler\outputs\parsed_fulltext_docling_new\_raw_docling_json\5130b38557d6953c98badfe4b46f76175c9c1a3f.json,C:\Users\Sara\OneDrive\Uni\Bachelor thesis\BA_Thesis_Dev\scrapy_crawler\outputs\pdfs\UNK_Bachelor_150_Physics_Hauptfach_Biochemie_5130b38557d6953c98badfe4b46f76175c9c1a3f.pdf
24bb2bd116f798167bbd2c2e9ffd4943ab6e5320,2021,Plan_BSc_BC_de.pdf,https://cdn.unifr.ch/scimed/plans/2021/Plan_BSc_BC_de.pdf,d4050b2ddc23f73334f382f3a592c138d928659d,|bachelor|150|physics,Physics,Hauptfach Biochemie,scrapy_crawler\outputs\parsed_fulltext_docling_new\24bb2bd116f798167bbd2c2e9ffd4943ab6e5320.txt,scrapy_crawler\outputs\parsed_fulltext_docling_new\_raw_docling_json\24bb2bd116f798167bbd2c2e9ffd4943ab6e5320.json,C:\Users\Sara\OneDrive\Uni\Bachelor thesis\BA_Thesis_Dev\scrapy_crawler\outputs\pdfs\UNK_Bachelor_150_Physics_Hauptfach_Biochemie_24bb2bd116f798167bbd2c2e9ffd4943ab6e5320.pdf
df89e98d3466e83962aca8dc67dd7a10bb3ee4d6,2022,Plan_BSc_BC_de.pdf,https://cdn.unifr.ch/scimed/plans/2022/Plan_BSc_BC_de.pdf,d4050b2ddc23f73334f382f3a592c138d928659d,|bachelor|150|physics,Physics,Hauptfach Biochemie,scrapy_crawler\outputs\parsed_fulltext_docling_new\df89e98d3466e83962aca8dc67dd7a10bb3ee4d6.txt,scrapy_crawler\outputs\parsed_fulltext_docling_new\_raw_docling_json\df89e98d3466e83962aca8dc67dd7a10bb3ee4d6.json,C:\Users\Sara\OneDrive\Uni\Bachelor thesis\BA_Thesis_Dev\scrapy_crawler\outputs\pdfs\UNK_Bachelor_150_Physics_Hauptfach_Biochemie_df89e98d3466e83962aca8dc67dd7a10bb3ee4d6.pdf
76283a991d5d34886e2f4a414946dd5927ad685d,2023,Plan_BSc_BC_de.pdf,https://cdn.unifr.ch/scimed/plans/2023/Plan_BSc_BC_de.pdf,d4050b2ddc23f73334f382f3a592c138d928659d,|bachelor|150|physics,Physics,Hauptfach Biochemie,scrapy_crawler\outputs\parsed_fulltext_docling_new\76283a991d5d34886e2f4a414946dd5927ad685d.txt,scrapy_crawler\outputs\parsed_fulltext_docling_new\_raw_docling_json\76283a991d5d34886e2f4a414946dd5927ad685d.json,C:\Users\Sara\OneDrive\Uni\Bachelor thesis\BA_Thesis_Dev\scrapy_crawler\outputs\pdfs\UNK_Bachelor_150_Physics_Hauptfach_Biochemie_76283a991d5d34886e2f4a414946dd5927ad685d.pdf
